isobaric	B-PRO
volume	I-PRO
expansivities	I-PRO
αP	I-PRO
are	O
(	O
<nUm>	O
×	O
10−5−7	O
×	O
10−9T	O
)	O
±	O
<nUm>	O
×	O
10−5K−1	O
and	O
(	O
<nUm>	O
×	O
10−5−7	O
×	O
10−9T	O
)	O
±	O
<nUm>	O
×	O
10−5K−1	O
at	O
P	O
=	O
<nUm>	O
GPa	O
(	O
<nUm>	O
K	O
≤	O
T	O
≤	O
<nUm>	O
K	O
)	O
and	O
<nUm>	O
GPa	O
(	O
<nUm>	O
K	O
≤	O
T	O
≤	O
<nUm>	O
K	O
)	O
,	O
respectively	O
.	O

the	O
M(H)	B-CMT
data	O
show	O
typical	O
type-II	O
superconductivity	B-PRO
with	O
CH	B-PRO
∼	O
<nUm>	O
Oe	O
at	O
<nUm>	O
K	O
.	O

The	O
FTIR	B-CMT
data	O
indicates	O
that	O
SiH	B-MAT
bonds	O
dominate	O
over	O
Ge	B-MAT
:	I-MAT
H	I-MAT
bonds	O
by	O
the	O
absence	O
of	O
peaks	O
at	O
570	O
and	O
1880	O
cm−1	O
.	O

we	O
also	O
explore	O
the	O
elastic	B-PRO
properties	I-PRO
of	O
la-	B-MAT
,	O
Y-	B-MAT
,	O
and	O
bi-based	B-MAT
high-Tc	B-PRO
superconductors	I-PRO
,	O
including	O
single	B-DSC
crystals	I-DSC
.	O

For	O
this	O
purpose	O
,	O
the	O
compositional	B-PRO
disorder	I-PRO
is	O
added	O
to	O
the	O
virtual	B-CMT
crystal	I-CMT
approximation	I-CMT
as	O
an	O
effective	O
potential	O
.	O

All	O
three	O
phases	O
,	O
B1	O
,	O
B2	O
and	O
hexagonal	B-SPL
have	O
been	O
made	O
to	O
give	O
X-ray	B-CMT
patterns	I-CMT
with	O
each	O
line	O
split	O
into	O
two	O
lines	O
of	O
equal	O
intensity	O
.	O

In	O
(	B-MAT
Pr	I-MAT
,	I-MAT
Nd)Ru2Si2	I-MAT
ferromagnetic	B-PRO
ordering	I-PRO
within	O
the	O
Pr	B-MAT
and	O
Nd	B-MAT
sublattices	O
is	O
observed	O
at	O
low	O
temperatures	O
.	O

The	O
photocatalytic	B-APL
hydrogen	I-APL
production	I-APL
of	O
CdSe	B-MAT
nanocrystals	B-DSC
(	O
1.75	O
–	O
4.81	O
nm	O
)	O
in	O
the	O
presence	O
of	O
aqueous	O
sodium	O
sulphite	O
depends	O
exponentially	O
on	O
the	O
bandgap	B-PRO
of	O
the	O
particles	B-DSC
,	O
confirming	O
that	O
the	O
material	O
’s	O
activity	B-PRO
is	O
controlled	O
by	O
the	O
degree	O
of	O
quantum	O
confinement	O
.	O

In	O
addition	O
,	O
the	O
capacitance	B-PRO
spectra	O
of	O
the	O
Al	B-MAT
/	O
MgO	B-MAT
/	O
C	B-MAT
device	O
show	O
a	O
resonance	O
peak	O
of	O
negative	B-PRO
capacitance	I-PRO
(	O
NC	B-PRO
)	O
values	O
at	O
<nUm>	O
MHz	O
.	O

We	O
obtained	O
high	O
quality	O
polycrystalline	B-DSC
films	I-DSC
which	O
present	O
photoluminescence	B-CMT
efficiency	O
up	O
to	O
at	O
room	O
temperature	O
.	O

In	O
this	O
paper	O
,	O
we	O
investigated	O
the	O
impact	O
of	O
the	O
elaborating	O
method	O
on	O
the	O
structural	B-PRO
,	O
magnetic	B-PRO
and	O
magnetocaloric	B-PRO
properties	I-PRO
of	O
La0.65Ca0.2(Na0.5K0.5)0.15MnO3	B-MAT
powder	B-DSC
sample	O
,	O
synthesized	O
by	O
both	O
methods	O
:	O
solid	B-SMT
state	I-SMT
(	O
SS	B-SMT
)	O
and	O
sol	B-SMT
gel	I-SMT
(	O
SG	B-SMT
)	O
process	O
.	O

effect	O
of	O
Si	B-MAT
content	O
on	O
the	O
microstructure	B-PRO
and	O
mechanical	B-PRO
properties	I-PRO
of	O
Mo	B-MAT
–	I-MAT
Al	I-MAT
–	I-MAT
Si	I-MAT
–	I-MAT
N	I-MAT
coatings	B-APL

the	O
x-ray	B-CMT
diffraction	I-CMT
revealed	O
crystalline	B-DSC
nature	O
with	O
zinc	B-SPL
blende	I-SPL
type	O
structure	O
with	O
predominant	O
(	O
200	O
)	O
orientation	O
.	O

however	O
,	O
a	O
low	O
temperature	O
phase	O
transition	O
at	O
temperatures	O
close	O
to	O
ambient	O
conditions	O
(	O
~	O
−	O
<nUm>	O
°	O
C	O
)	O
was	O
observed	O
.	O

Characterization	O
was	O
done	O
by	O
photoluminescence	B-CMT
(	O
PL	B-CMT
)	O
and	O
atomic	B-CMT
force	I-CMT
microscopy	I-CMT
(	O
AFM	B-CMT
)	O
.	O

microstructure	B-PRO
and	O
oxidation	B-PRO
behavior	I-PRO
of	O
conventional	O
and	O
pseudo	O
graded	O
AlCrNiY	B-MAT
/	O
YSZ	B-MAT
thermal	B-APL
barrier	I-APL
coatings	I-APL
produced	O
by	O
supersonic	B-SMT
air	I-SMT
plasma	I-SMT
spraying	I-SMT
process	I-SMT

Structural-	B-PRO
and	O
optical	B-PRO
-	I-PRO
properties	I-PRO
analysis	O
of	O
single	B-DSC
crystalline	I-DSC
hematite	B-MAT
(	O
α-Fe2O3	B-MAT
)	O
nanocubes	B-DSC
prepared	O
by	O
one	B-SMT
-	I-SMT
pot	I-SMT
hydrothermal	I-SMT
approach	I-SMT

the	O
AlOZn	B-MAT
nanotetrapods	B-DSC
were	O
prepared	O
by	O
a	O
simple	O
thermal	B-SMT
evaporation	I-SMT
method	I-SMT
.	O

OZn	B-MAT
nanoparticles	B-DSC
doped	I-DSC
with	O
nitrogen	O
on	O
surface	B-DSC
were	O
prepared	O
by	O
calcinating	B-SMT
pure	O
OZn	B-MAT
nanoparticles	B-DSC
at	O
<nUm>	O
and	O
<nUm>	O
°	O
C	O
in	O
H3N	O
atmosphere	O
.	O

pure	O
C	B-MAT
films	B-DSC
exhibit	O
~	O
<nUm>	O
nm	O
distorted	O
aromatic	O
and	O
graphene	B-MAT
-	O
like	O
regions	O
.	O

the	O
piezoelectric	B-PRO
unimorph	O
actuation	B-APL
beams	I-APL
consist	O
of	O
Pt	B-MAT
/	O
Ti	B-MAT
/	O
PZT	B-MAT
/	O
Pt	B-MAT
/	O
Ti	B-MAT
/	O
O2Si	B-MAT
multilayers	B-DSC
,	O
which	O
are	O
released	O
via	O
undercutting	O
the	O
substrate	B-DSC
silicon	B-MAT
.	O

The	O
device	O
can	O
maintain	O
superior	O
stability	B-PRO
over	O
100	O
cycles	O
with	O
an	O
OFF	B-PRO
/	I-PRO
ON	I-PRO
-	I-PRO
state	I-PRO
resistance	I-PRO
ratio	I-PRO
of	O
about	O
333	B-PVL
at	O
room	O
temperature	O
.	O

bulk	B-DSC
B2Mg	B-MAT
doped	B-DSC
with	O
C	B-MAT
and	O
Fe	B-MAT
was	O
prepared	O
by	O
using	O
the	O
solid	B-SMT
state	I-SMT
sintering	I-SMT
method	O
with	O
C6FeH10O6	O
as	O
dopant	O
.	O

the	O
excitation	B-CMT
spectra	I-CMT
of	O
the	O
tb3+	O
ions	O
are	O
different	O
between	O
amorphous	B-DSC
and	O
crystalline	B-DSC
phase	O
because	O
of	O
the	O
crystal	B-PRO
field	I-PRO
effect	I-PRO
.	O

NiO3Te	B-MAT
has	O
been	O
prepared	O
under	O
moderate	O
pressure	O
conditions	O
(	O
<nUm>	O
GPa	O
)	O
,	O
starting	O
from	O
a	O
reactive	O
O2Te	B-MAT
and	O
H2NiO2	B-MAT
mixture	O
contained	O
in	O
a	O
sealed	O
platinum	B-MAT
capsule	O
under	O
the	O
reaction	O
conditions	O
(	O
<nUm>	O
°	O
C	O
for	O
<nUm>	O
h	O
)	O
.	O

Mechanical	B-SMT
amorphization	I-SMT
of	O
Fe75Nb10B15	B-MAT
powder	B-DSC
:	O
Microstructural	B-PRO
and	O
magnetic	B-CMT
characterization	I-CMT

thus	O
the	O
overall	O
magnetic	B-PRO
and	O
transport	B-PRO
behaviour	I-PRO
are	O
found	O
to	O
be	O
essentially	O
insensitive	O
to	O
Y	B-MAT
substitution	O
for	O
Ca	B-MAT
,	O
a	O
finding	O
which	O
may	O
favour	O
the	O
idea	O
of	O
quasi-one	B-PRO
-	I-PRO
dimensional	I-PRO
magnetism	I-PRO
in	O
these	O
compounds	O
.	O

the	O
resulting	O
Bi4CaO15Ti4	B-MAT
phase	O
is	O
composed	O
of	O
fine	O
particles	B-DSC
of	O
about	O
<nUm>	O
nm	O
in	O
size	O
.	O

This	O
solid	B-SMT
-	I-SMT
state	I-SMT
reaction	I-SMT
induces	O
the	O
formation	O
of	O
the	O
thermodynamic	B-PRO
stable	I-PRO
monoclinic	B-SPL
zirconia	B-MAT
phase	O
.	O

the	O
samples	O
deposited	O
on	O
ClNa	B-MAT
,	O
at	O
substrate	B-DSC
temperatures	O
above	O
<nUm>	O
K	O
,	O
presented	O
a	O
mixture	O
of	O
polar	O
and	O
non-polar	O
orientations	O
.	O

this	O
study	O
is	O
focused	O
on	O
the	O
dopant	B-PRO
behaviour	I-PRO
during	O
processing	O
of	O
iron	B-MAT
silicides	I-MAT
.	O

Isothermal	B-CMT
magnetisation	I-CMT
measurements	I-CMT
indicate	O
isotropic	O
Gd3+	B-PRO
spins	I-PRO
and	O
strong	O
single	B-PRO
-	I-PRO
ion	I-PRO
anisotropy	I-PRO
for	O
the	O
other	O
Ln3+	O
.	O

Microstructure	B-PRO
and	O
optical	B-PRO
properties	I-PRO
of	O
Mg	B-MAT
x	I-MAT
Zn1−x	I-MAT
O	I-MAT
thin	B-DSC
films	I-DSC
grown	O
by	O
means	O
of	O
pulsed	B-SMT
laser	I-SMT
deposition	I-SMT

the	O
high	B-CMT
resolution	I-CMT
electron	I-CMT
microscopy	I-CMT
observations	O
clearly	O
indicate	O
the	O
formation	O
of	O
randomly	O
oriented	O
CSi	B-MAT
crystals	B-DSC
of	O
the	O
cubic	B-SPL
phase	O
at	O
TS	O
≥	O
<nUm>	O
°	O
C	O
with	O
an	O
average	O
size	O
of	O
a	O
few	O
nanometers	O
.	O

The	O
photocurrent	B-CMT
measurement	I-CMT
of	O
the	O
system	O
showed	O
an	O
excellent	O
photocurrent	B-PRO
of	O
20nAcm−2	B-PVL
under	O
the	O
air	O
mass	O
1.5	O
conditions	O
(	O
100mWcm−2	O
)	O
,	O
which	O
was	O
increased	O
by	O
a	O
factor	O
of	O
four	O
compared	O
to	O
ones	O
without	O
SnO2	B-MAT
layers	B-DSC
.	O

Our	O
calculated	O
values	O
of	O
the	O
elastic	B-PRO
parameters	I-PRO
(	O
viz.	O
,	O
bulk	B-PRO
modulus	I-PRO
,	O
elastic	B-PRO
stiffness	I-PRO
constants	I-PRO
,	O
Kleinman	B-PRO
's	I-PRO
internal	I-PRO
displacement	I-PRO
parameter	I-PRO
,	O
Keating	B-PRO
force	I-PRO
constants	I-PRO
,	O
etc.	O
)	O
for	O
BN	B-MAT
,	O
AlN	B-MAT
,	O
GaN	B-MAT
,	O
and	O
InN	B-MAT
are	O
shown	O
to	O
exist	O
well	O
within	O
the	O
range	O
of	O
values	O
derived	O
from	O
more	O
sophisticated	O
methods	O
.	O

The	O
H∗	B-PRO
of	O
high	B-PRO
Tc	I-PRO
-	I-PRO
superconductors	I-PRO
including	O
YBaCuO	B-MAT
and	O
biSrCaCuO	B-MAT
systems	O
are	O
shown	O
to	O
depend	O
strongly	O
on	O
the	O
longest	O
CuO	B-MAT
layer	B-PRO
spacing	I-PRO
(	O
d	B-PRO
)	O
,	O
i.e.	O
the	O
H∗	B-PRO
decreases	O
in	O
the	O
order	O
,	O
Y-(1223)	O
>	O
Tl	O
-	O
(	O
2223	O
)	O
>	O
Tl	O
-	O
(	O
2223	O
)	O
>	O
Bi-(2212)	O
.	O

NO	O
and	O
N2O	O
do	O
not	O
adsorb	O
on	O
Au(111)	B-MAT
at	O
95	O
K.	O
in	O
ultrahigh	O
vacuum	O
.	O

high	O
pressure	O
transformations	O
in	O
zinc	B-MAT
silicates	I-MAT

Detailed	O
informations	O
on	O
the	O
bandstructure	B-PRO
of	O
PbSe	B-MAT
/	O
PbMnSe	B-MAT
SL	B-DSC
's	I-DSC
and	O
MQW	B-APL
's	I-APL
are	O
achieved	O
for	O
different	O
concentrations	O
of	O
the	O
magnetic	B-PRO
ions	O
and	O
different	O
widths	O
of	O
the	O
quantum	B-APL
wells	I-APL
by	O
interbandabsorption	B-CMT
and	O
coherent	B-CMT
Raman	I-CMT
experiments	I-CMT
(	O
CARS	B-CMT
)	O
.	O

The	O
fabricated	O
layers	B-DSC
were	O
investigated	O
with	O
the	O
application	O
of	O
optical	B-CMT
measurement	I-CMT
techniques	O
and	O
atomic	B-CMT
force	I-CMT
microscopy	I-CMT
.	O

The	O
complete	O
phase	B-PRO
diagrams	I-PRO
of	O
the	O
TlNO3	B-MAT
–	I-MAT
CsNO3	I-MAT
and	O
RbNO3	B-MAT
–	I-MAT
CsNO3	I-MAT
systems	O
with	O
details	O
of	O
the	O
sub-solidus	O
regions	O
are	O
included	O
.	O

A	O
sensor	B-APL
based	O
on	O
the	O
planar	B-APL
-	I-APL
polarization	I-APL
interferometer	I-APL

Comparative	O
properties	O
of	O
ternary	O
oxides	B-MAT
of	O
ZrO2	B-MAT
–	O
TiO2	B-MAT
–	O
Y2O3	B-MAT
obtained	O
by	O
laser	B-SMT
ablation	I-SMT
,	O
magnetron	B-SMT
sputtering	I-SMT
and	O
sol	B-SMT
–	I-SMT
gel	I-SMT
techniques	O

these	O
composite	B-DSC
films	I-DSC
exhibit	O
good	O
magnetoelectric	B-PRO
coupling	I-PRO
effects	O
and	O
the	O
magnetoelectric	B-PRO
voltage	I-PRO
coefficients	I-PRO
(	O
αE	B-PRO
)	O
increase	O
with	O
increasing	O
the	O
volume	O
contents	O
of	O
CFO	B-MAT
films	B-DSC
in	O
composite	B-DSC
films	I-DSC
.	O

In	O
this	O
work	O
,	O
a	O
series	O
of	O
Ti1−xAlxN	B-MAT
(	I-MAT
<nUm>	I-MAT
≤	I-MAT
x	I-MAT
≤	I-MAT
<nUm>	I-MAT
)	I-MAT
coatings	B-APL
were	O
deposited	O
on	O
high	O
speed	O
steel	B-MAT
(	O
HSS	B-MAT
)	O
substrates	B-DSC
by	O
a	O
vacuum	B-SMT
arc	I-SMT
reactive	I-SMT
evaporation	I-SMT
process	O
from	O
two	O
lateral	O
rotating	O
elemental	O
titanium	B-MAT
and	O
aluminium	B-MAT
cathodes	B-APL
in	O
a	O
pure	O
nitrogen	O
atmosphere	O
.	O

As	O
a	O
result	O
,	O
the	O
films	B-DSC
processed	O
at	O
<nUm>	O
°	O
C	O
possess	O
a	O
dielectric	B-PRO
permittivity	I-PRO
of	O
∼	O
<nUm>	O
,	O
a	O
remanent	B-PRO
polarization	I-PRO
of	O
∼	O
<nUm>	O
μC	O
/	O
cm2	O
and	O
a	O
coercive	B-PRO
field	I-PRO
of	O
∼	O
<nUm>	O
kV	O
/	O
cm	O
.	O

The	O
different	O
morphology	B-PRO
of	O
ZrO2	B-MAT
and	O
ZrO2	B-MAT
:	O
CdS	B-MAT
films	B-DSC
were	O
observed	O
.	O

scanning	B-CMT
electron	I-CMT
microscopy	I-CMT
(	O
SEM	B-CMT
)	O
showed	O
that	O
these	O
powders	B-DSC
were	O
porous	B-DSC
while	O
the	O
high	B-CMT
resolution	I-CMT
transmission	I-CMT
electron	I-CMT
microscopy	I-CMT
(	O
HRTEM	B-CMT
)	O
revealed	O
that	O
they	O
consist	O
of	O
randomly	O
oriented	O
cuboidal	B-SPL
nanocrystallites	B-DSC
with	O
an	O
average	O
crystallite	B-PRO
size	I-PRO
of	O
<nUm>	O
±	O
<nUm>	O
nm	O
.	O

the	O
diffraction	B-CMT
patterns	I-CMT
are	O
of	O
cubic	B-SPL
fluorite	I-SPL
-	O
like	O
type	O
for	O
smaller	O
R3+	O
ions	O
.	O

the	O
increase	O
of	O
Ru	B-MAT
concentration	O
leads	O
to	O
an	O
enhancement	O
of	O
light	B-PRO
absorption	I-PRO
and	O
a	O
narrower	O
bandgap	B-PRO
.	O

Only	O
La1.85Sr0.15CuO4	B-MAT
shows	O
a	O
dramatic	O
soft	B-PRO
phonon	I-PRO
mode	I-PRO
above	O
Tc	B-PRO
.	O

the	O
preparation	O
of	O
O2Ti	B-MAT
nanodots	B-DSC
with	O
small	O
dot	B-PRO
size	I-PRO
and	O
high	O
dot	B-PRO
density	I-PRO
on	O
substrates	B-DSC
becomes	O
increasingly	O
significant	O
since	O
small	O
dot	B-PRO
size	I-PRO
can	O
guarantee	O
quantum	O
effects	O
and	O
high	O
activity	B-PRO
,	O
while	O
high	O
dot	B-PRO
density	I-PRO
can	O
provide	O
a	O
basis	O
for	O
miniaturizing	B-APL
devices	I-APL
and	O
increasing	O
performance	B-PRO
capacity	I-PRO
.	O

moreover	O
,	O
x-ray	B-CMT
diffraction	I-CMT
(	O
XRD	B-CMT
)	O
patterns	O
and	O
transmittance	B-CMT
electron	I-CMT
microscopy	I-CMT
(	O
TEM	B-CMT
)	O
analysis	O
show	O
that	O
multiple	O
Zn	B-MAT
–	I-MAT
Ti	I-MAT
–	I-MAT
O	I-MAT
ternary	O
compounds	O
exist	O
in	O
the	O
high	O
-	O
temperature	O
annealed	B-SMT
OZn	B-MAT
–	O
O2Ti	B-MAT
nanocomposites	B-DSC
.	O

comparing	O
these	O
results	O
with	O
those	O
calculated	O
using	O
embedded	B-CMT
-	I-CMT
atom	I-CMT
method	I-CMT
potentials	I-CMT
,	O
we	O
discovered	O
that	O
for	O
Ag(100)	B-MAT
and	O
Cu(100)	B-MAT
,	O
the	O
two	O
methods	O
yield	O
very	O
similar	O
results	O
while	O
for	O
Pd(100)	B-MAT
,	O
Pt(100)	B-MAT
and	O
Au(100)	B-MAT
there	O
are	O
substantial	O
differences	O
.	O

The	O
nanopowders	B-DSC
were	O
investigated	O
by	O
differential	B-CMT
thermal	I-CMT
analyzer	I-CMT
/	O
thermogravimeter	B-CMT
(	O
TG	B-CMT
/	I-CMT
DTA	I-CMT
)	O
,	O
X-ray	B-CMT
diffractometer	I-CMT
(	O
XRD	B-CMT
)	O
,	O
transmission	B-CMT
electron	I-CMT
microscopy	I-CMT
(	O
TEM	B-CMT
)	O
,	O
and	O
specific	B-CMT
surface	I-CMT
area	I-CMT
measurements	I-CMT
(	O
BET	B-CMT
)	O
.	O

the	O
oxidation	B-PRO
state	I-PRO
and	O
structure	B-PRO
of	O
active	O
gold	B-MAT
catalysts	B-APL
for	O
the	O
water	B-APL
–	I-APL
gas	I-APL
shift	I-APL
reaction	I-APL
is	O
shown	O
to	O
comprise	O
gold	B-MAT
primarily	O
in	O
a	O
zerovalent	B-PRO
metallic	I-PRO
state	I-PRO
but	O
in	O
intimate	O
contact	B-APL
with	O
the	O
support	O
.	O

the	O
piezoelectric	B-PRO
properties	I-PRO
of	O
tetragonal	B-SPL
BZT	B-MAT
–	O
BCT	B-MAT
materials	O
have	O
been	O
shown	O
to	O
be	O
improved	O
by	O
using	O
the	O
field	B-SMT
cooling	I-SMT
poling	I-SMT
method	O
.	O

we	O
believe	O
that	O
the	O
variation	O
of	O
crystal	B-PRO
structure	I-PRO
is	O
responsible	O
for	O
the	O
photoluminescence	B-CMT
enhancing	O
process	O
.	O

we	O
discuss	O
the	O
phase	B-PRO
transition	I-PRO
in	O
terms	O
of	O
the	O
peierls	B-PRO
mechanism	I-PRO
and	O
our	O
results	O
fully	O
support	O
this	O
view	O
.	O

The	O
asymmetry	O
depends	O
on	O
the	O
direction	O
of	O
the	O
applied	O
voltage	O
.	O

inelastic	B-CMT
neutron	I-CMT
scattering	I-CMT
showed	O
two	O
well	O
defined	O
crystal	B-PRO
field	I-PRO
excitations	I-PRO
at	O
<nUm>	O
and	O
<nUm>	O
meV	O
.	O

A	O
possible	O
explanation	O
is	O
the	O
phase	O
coexistence	O
which	O
is	O
discovered	O
at	O
the	O
FM	B-PRO
to	O
CO	B-PRO
/	O
AF	B-PRO
region	O
(	O
210	O
–	O
150K	O
)	O
for	O
LCM	B-MAT
/	O
STO(100)	B-MAT
films	B-DSC
.	O

the	O
incorporation	O
of	O
Fe	B-MAT
and	O
Cr	B-MAT
atoms	O
into	O
β-Si5AlON7	B-MAT
and	O
the	O
effects	O
on	O
the	O
mechanical	B-PRO
properties	I-PRO
of	O
β-Si5AlON7	B-MAT
were	O
theoretically	O
studied	O
at	O
the	O
GGA	B-CMT
-	I-CMT
PBE	I-CMT
/	O
USP	B-CMT
level	O
of	O
theory	O
.	O

cathodoluminescence	B-CMT
of	O
deformed	B-DSC
OZn	B-MAT
ceramics	B-DSC
is	O
studied	O
in	O
a	O
scanning	B-CMT
electron	I-CMT
microscope	I-CMT
based	O
cathodoluminescence	B-CMT
measurement	O
system	O
.	O

comparing	O
the	O
results	O
with	O
those	O
reported	O
by	O
other	O
workers	O
,	O
we	O
conclude	O
that	O
improved	O
photo	B-PRO
-	I-PRO
electric	I-PRO
properties	I-PRO
of	O
ITO	B-MAT
films	B-DSC
can	O
be	O
obtained	O
by	O
using	O
the	O
DC	B-SMT
magnetron	I-SMT
sputtering	I-SMT
technique	O
at	O
room	O
temperature	O
.	O

the	O
most	O
effective	O
method	O
of	O
reducing	O
cracks	O
is	O
the	O
preheating	B-SMT
at	O
high	O
temperature	O
of	O
the	O
ceramic	B-DSC
powder	I-DSC
during	O
SLM	B-SMT
process	O
.	O

This	O
paper	O
describes	O
the	O
growth	O
condition	O
of	O
stoichiometric	B-DSC
ZrO2	B-MAT
thin	B-DSC
films	I-DSC
on	O
Si	B-MAT
substrates	B-DSC
and	O
the	O
interfacial	B-PRO
structure	I-PRO
of	O
ZrO2	B-MAT
and	O
Si	B-MAT
substrates	B-DSC
.	O

during	O
HIPping	B-SMT
N4Si3	B-MAT
is	O
formed	O
by	O
reaction	O
of	O
CSi	B-MAT
or	O
C	B-MAT
with	O
the	O
O2Si	B-MAT
intergranular	B-DSC
glass	I-DSC
in	O
the	O
presence	O
of	O
high	O
N	O
-	O
pressure	O
.	O

the	O
thermal	B-CMT
analysis	I-CMT
under	O
reducing	O
atmosphere	O
(	O
H	O
/	O
N	O
:	O
<nUm>	O
/	O
<nUm>	O
)	O
revealed	O
a	O
stoichiometric	B-PRO
composition	I-PRO
CuLaO2	B-MAT
.	O

The	O
lattice	B-PRO
dynamics	I-PRO
properties	I-PRO
of	O
TaAs	B-MAT
are	O
also	O
investigated	O
and	O
the	O
obtained	O
phonon	B-PRO
frequencies	I-PRO
agree	O
well	O
with	O
the	O
measurements	O
.	O

further	O
,	O
in	O
graded	O
TBCs	B-APL
,	O
the	O
vertical	O
and	O
parallel	O
cracks	O
were	O
formed	O
in	O
the	O
YSZ	B-MAT
coating	B-APL
during	O
oxidation	B-SMT
for	O
<nUm>	O
h	O
.	O

The	O
hematite	B-MAT
nanorod	B-DSC
arrays	O
are	O
synthesized	O
using	O
chemical	B-SMT
bath	I-SMT
deposition	I-SMT
and	O
further	O
modified	O
by	O
hydrogen	B-SMT
treatment	I-SMT
,	O
loading	O
of	O
a	O
~	O
3.5-nm-thick	O
TiO2	B-MAT
overlayer	B-DSC
,	O
and	O
deposition	O
of	O
a	O
cobalt	B-MAT
phosphate	I-MAT
(	O
CoPi	B-MAT
)	O
catalyst	B-APL
.	O

the	O
methods	O
of	O
calculation	O
at	O
low	O
and	O
high	O
temperature	O
are	O
reviewed	O
,	O
and	O
the	O
results	O
of	O
these	O
calculations	O
are	O
presented	O
to	O
compare	O
the	O
effect	O
at	O
different	O
temperatures	O
.	O

the	O
nuclear	B-CMT
magnetic	I-CMT
resonance	I-CMT
and	I-CMT
relaxation	I-CMT
(	O
NMR	B-CMT
)	O
were	O
measured	O
for	O
11B	O
in	O
Cr1−xTxB2	B-MAT
(	I-MAT
T	I-MAT
=	I-MAT
Mo	I-MAT
and	I-MAT
V	I-MAT
)	I-MAT
.	O

When	O
evaluated	O
as	O
an	O
electrode	B-APL
material	O
for	O
Li	B-APL
-	I-APL
ion	I-APL
batteries	I-APL
(	O
LIBs	B-APL
)	O
,	O
results	O
of	O
the	O
electrochemical	B-CMT
test	I-CMT
show	O
that	O
these	O
unique	O
interwoven	B-DSC
ZnMn2O4	B-MAT
nanofibers	B-DSC
exhibit	O
admirable	O
lithium	B-PRO
storage	I-PRO
performances	I-PRO
with	O
high	O
specific	B-PRO
capacity	I-PRO
and	O
excellent	O
rate	B-PRO
capability	I-PRO
.	O

Bimetallic	B-MAT
sulfides	I-MAT
N	I-MAT
/	I-MAT
WS2	I-MAT
(	I-MAT
N	I-MAT
=	I-MAT
Ni	I-MAT
,	I-MAT
Co	I-MAT
and	I-MAT
Fe	I-MAT
)	I-MAT
with	O
atomic	B-PRO
ratio	I-PRO
N	I-PRO
/	I-PRO
W+N	I-PRO
=	O
0.85	B-PVL
were	O
prepared	O
by	O
the	O
impregnated	B-SMT
thiosalt	I-SMT
decomposition	I-SMT
(	I-SMT
ITD	I-SMT
)	I-SMT
technique	I-SMT
and	O
treated	O
under	O
reducing	O
atmosphere	O
at	O
400	O
°	O
C	O
.	O

Simple	O
tight	B-CMT
-	I-CMT
binding	I-CMT
simulations	I-CMT
,	O
incorporating	O
only	O
the	O
Herman	B-PRO
–	I-PRO
Skillman	I-PRO
atomic	I-PRO
term	I-PRO
values	O
,	O
are	O
shown	O
to	O
provide	O
valuable	O
information	O
about	O
the	O
bonding	B-PRO
,	O
elastic	B-PRO
and	O
structural	B-PRO
properties	I-PRO
of	O
zinc	B-SPL
