was	O
varied	O
from	O
<nUm>	O
to	O
<nUm>	O
.	O

In	O
the	O
three	O
-	O
dimensional	O
sub-network	O
of	O
this	O
structure	O
,	O
lithium	B-MAT
is	O
ordered	O
and	O
occupies	O
all	O
octahedral	O
sites	O
as	O
well	O
as	O
one	O
third	O
of	O
the	O
tetrahedral	O
sites	O
.	O

the	O
as-synthesized	B-DSC
AgCrO2	B-MAT
nanoproducts	B-DSC
,	O
including	O
their	O
crystal	B-PRO
phases	I-PRO
,	O
morphologies	B-PRO
,	O
element	B-PRO
compositions	I-PRO
,	O
valence	B-PRO
state	I-PRO
information	I-PRO
,	O
thermal	B-PRO
stability	I-PRO
,	O
electrical	B-PRO
and	O
optical	B-PRO
properties	I-PRO
,	O
have	O
been	O
systematically	O
studied	O
.	O

microstructure	B-PRO
and	O
ferroelectric	B-PRO
properties	I-PRO
of	O
Bi16O60Ti15Y4	B-MAT
thin	B-DSC
films	I-DSC
prepared	O
by	O
sol	B-SMT
–	I-SMT
gel	I-SMT
method	O

on	O
the	O
other	O
hand	O
with	O
increasing	O
nitrogen	O
,	O
the	O
refractive	B-PRO
index	I-PRO
decreases	O
.	O

laser	O
induced	O
compositional	O
changes	O
of	O
thin	B-DSC
films	I-DSC
in	O
the	O
ablation	B-SMT
and	O
deposition	O
processes	O
of	O
these	O
materials	O
have	O
been	O
explored	O
.	O

These	O
approximations	O
invoke	O
one	O
or	O
more	O
thermoelastic	B-PRO
quantities	I-PRO
such	O
as	O
Grüneisen	B-PRO
,	O
and	O
Anderson	B-PRO
–	I-PRO
Grüneisen	I-PRO
parameters	I-PRO
.	O

These	O
polyhedra	O
share	O
faces	O
or	O
edges	O
with	O
two	O
neighbors	O
within	O
the	O
chains	O
,	O
while	O
in	O
the	O
[ac]	O
plane	O
they	O
share	O
edges	O
and	O
corners	O
with	O
other	O
chains	O
.	O

the	O
ionic	B-PRO
conductivity	I-PRO
of	O
the	O
crystals	B-DSC
was	O
changed	O
nonmonotonic	O
,	O
with	O
increasing	O
O3Y2	B-MAT
concentration	O
.	O

A	O
new	O
approach	O
was	O
used	O
in	O
the	O
RMC	B-CMT
simulation	I-CMT
to	O
define	O
the	O
free	B-PRO
volume	I-PRO
as	O
the	O
difference	O
between	O
the	O
volume	O
of	O
the	O
voronoi	O
polyhedron	O
and	O
the	O
volume	O
of	O
the	O
wigner	B-PRO
–	I-PRO
seitz	I-PRO
cell	I-PRO
of	O
the	O
constituent	O
atoms	O
.	O

the	O
two	O
compounds	O
were	O
firstly	O
analyzed	O
by	O
thermogravimetric	B-CMT
analysis	I-CMT
(	O
TGA	B-CMT
)	O
and	O
differential	B-CMT
thermal	I-CMT
analysis	I-CMT
(	O
DTA	B-CMT
)	O
to	O
determine	O
the	O
temperature	O
transformation	O
into	O
the	O
perovskite	B-SPL
structure	O
.	O

A	O
NiTi-20Hf	B-MAT
high	O
temperature	O
shape	B-PRO
memory	I-PRO
alloy	B-DSC
(	O
HTSMA	B-SMT
)	O
was	O
additively	O
manufactured	O
by	O
selective	B-SMT
laser	I-SMT
melting	I-SMT
(	O
SLM	B-SMT
)	O
technique	O
using	O
HfNiTi	B-MAT
powder	B-DSC
.	O

Origin	O
of	O
high	O
temperature	O
oxidation	B-PRO
resistance	I-PRO
of	O
Ti	B-MAT
–	I-MAT
Al	I-MAT
–	I-MAT
Ta	I-MAT
–	I-MAT
N	I-MAT
coatings	B-APL

All	O
the	O
(ABi)1	B-MAT
/	I-MAT
2MoO4	I-MAT
(	I-MAT
A	I-MAT
=	I-MAT
Li	I-MAT
,	I-MAT
Na	I-MAT
,	I-MAT
K	I-MAT
,	I-MAT
Rb	I-MAT
,	I-MAT
Ag	I-MAT
)	I-MAT
ceramics	B-DSC
could	O
be	O
sintered	B-SMT
below	O
700	O
°	O
C	O
with	O
relative	B-PRO
densities	I-PRO
above	O
93	B-PVL
%	B-PUT
.	O

A	O
second	O
(Ti,Al)N	B-MAT
film	B-DSC
covered	O
the	O
CNTs	B-MAT
in	O
order	O
to	O
achieve	O
a	O
nanocomposite	B-DSC
structure	O
similar	O
to	O
reinforced	O
concrete	B-MAT
.	O

The	O
values	O
of	O
magnetic	B-PRO
bubble	I-PRO
diameters	I-PRO
and	O
collapse	B-PRO
fields	I-PRO
are	O
discussed	O
.	O

The	O
multiplicity	O
of	O
photoluminescence	B-CMT
(	O
PL	B-CMT
)	O
signals	O
of	O
Nd3+	O
/	O
Ho3+	O
and	O
Sm3+	O
/	O
Ho3+	O
in	O
Raman	B-CMT
scattering	I-CMT
under	O
532-nm	O
excitation	O
laser	O
and	O
the	O
high	O
-	O
permittivity	B-PRO
abnormality	O
for	O
the	O
denser	O
BRTH	B-MAT
with	O
R	O
=	O
Sm	B-MAT
and	O
at	O
x	O
=	O
0.07	O
were	O
reported	O
.	O

Large	O
density	O
of	O
unstable	O
surface	B-PRO
states	I-PRO
resulting	O
from	O
high	O
surface	B-PRO
-	I-PRO
to	I-PRO
-	I-PRO
volume	I-PRO
ratio	I-PRO
would	O
be	O
beneficial	O
for	O
the	O
formation	O
of	O
a	O
surface	B-DSC
inversion	B-PRO
layer	I-PRO
and	O
account	O
for	O
the	O
n	B-PRO
–	I-PRO
p	I-PRO
transition	I-PRO
.	O

The	O
samples	O
were	O
irradiated	B-SMT
by	O
low	O
-	O
energy	O
(	O
1	O
–	O
10	O
keV	O
)	O
,	O
pulsed	O
(	O
20	O
ns	O
)	O
electron	O
beam	O
up	O
to	O
a	O
dose	O
of	O
6.2	O
×	O
1015	O
cm−2	O
.	O

Also	O
the	O
thermodynamic	B-PRO
,	O
thermoelectric	B-PRO
and	O
kinetic	B-PRO
data	O
of	O
LixTi1.03S2	B-PRO
are	O
critically	O
compared	O
with	O
those	O
of	O
AgxTiS2	B-MAT
.	O

The	O
thin	B-DSC
film	I-DSC
exhibits	O
ferroelectric	B-PRO
hysteresis	I-PRO
with	O
remnant	B-PRO
polarization	I-PRO
P	I-PRO
r	I-PRO
=	O
5.65	B-PVL
μC	B-PUT
/	I-PUT
cm2	I-PUT
and	O
coercive	B-PRO
field	I-PRO
E	I-PRO
c	I-PRO
=	O
127	B-PVL
kV	B-PUT
/	I-PUT
cm	I-PUT
.	O

the	O
significant	O
band	B-PRO
gap	I-PRO
widening	O
could	O
be	O
ascribed	O
to	O
the	O
degradation	O
of	O
spurious	O
acetate	O
species	O
and	O
the	O
reduction	O
of	O
various	O
possible	O
defect	O
states	O
in	O
the	O
annealing	B-SMT
process	O
.	O

In	O
a	O
previous	O
study	O
,	O
the	O
effect	O
of	O
electrolyte	B-APL
composition	B-PRO
on	O
the	O
electrochemical	B-APL
degradation	I-APL
of	O
solid	B-APL
oxide	I-APL
fuel	I-APL
cell	I-APL
(	O
SOFC	B-APL
)	O
was	O
investigated	O
,	O
and	O
it	O
was	O
observed	O
that	O
a	O
small	O
amount	O
of	O
ceria	B-MAT
(	O
an	O
electronic	B-PRO
conducting	I-PRO
material	O
)	O
prevents	O
anode	B-APL
delamination	O
under	O
abnormal	O
(	O
negative	O
voltage	O
)	O
operation	O
.	O

the	O
total	O
number	O
of	O
grains	O
analyzed	O
varied	O
from	O
<nUm>	O
to	O
<nUm>	O
and	O
the	O
calculated	O
volume	O
of	O
cavities	O
from	O
<nUm>	O
%	O
to	O
<nUm>	O
%	O
.	O

Such	O
a	O
nonlinear	O
electrical	B-PRO
behavior	I-PRO
was	O
attributed	O
to	O
the	O
existence	O
of	O
barriers	O
.	O

Tailoring	O
the	O
surface	B-PRO
morphology	I-PRO
of	O
TiO2	B-MAT
nanotube	B-DSC
arrays	I-DSC
connected	O
with	O
nanowires	B-DSC
by	O
anodization	B-SMT

In	O
this	O
,	O
it	O
is	O
proposed	O
that	O
the	O
dominant	O
surface	O
intermediate	O
is	O
a	O
function	O
of	O
reaction	O
conditions	O
.	O

The	O
monoclinic	B-SPL
symmetry	O
not	O
higher	O
than	O
the	O
symmetry	O
of	O
the	O
bulk	B-DSC
PbHPO4	B-MAT
crystal	B-DSC
,	O
P2	B-SPL
/	I-SPL
c	I-SPL
,	O
is	O
imposed	O
both	O
on	O
each	O
NL	B-DSC
/	O
NW	B-DSC
proper	O
and	O
on	O
their	O
mutual	O
space	O
arrangement	O
.	O

the	O
annealed	B-SMT
films	B-DSC
are	O
highly	O
transparent	B-PRO
with	O
average	O
transmission	B-PRO
exceeding	O
<nUm>	O
%	O
in	O
the	O
visible	O
range	O
(	O
<nUm>	O
–	O
<nUm>	O
nm	O
)	O
.	O

the	O
DLC	B-MAT
films	B-DSC
against	O
alumina	B-MAT
were	O
tribo	O
-	O
tested	O
by	O
a	O
ball	O
-	O
on	O
-	O
disk	O
.	O

A	O
textured	O
flower	B-DSC
-	I-DSC
like	I-DSC
cobalt	B-MAT
superhydrophobic	B-PRO
surface	I-PRO
(	O
SHS	B-PRO
)	O
with	O
a	O
water	B-PRO
contact	I-PRO
angle	I-PRO
of	O
160	B-PVL
°	B-PUT
and	O
a	O
sliding	B-PRO
angle	I-PRO
of	O
less	O
than	O
1	O
°	O
was	O
fabricated	O
on	O
aluminum	B-MAT
substrate	B-DSC
by	O
immersing	O
the	O
processed	O
aluminum	B-MAT
sheets	B-DSC
perpendicularly	O
into	O
cobalt	O
(	O
II	O
)	O
nitrate	O
aqueous	O
solution	O
and	O
followed	O
by	O
annealing	B-SMT
treatment	O
.	O

the	O
effect	O
of	O
Fe	B-MAT
doping	O
on	O
the	O
ferromagnetic	B-PRO
Nd0.7Pb0.3Mn1−xFexO3	B-MAT
(	I-MAT
x	I-MAT
=	I-MAT
<nUm>	I-MAT
,	I-MAT
<nUm>	I-MAT
,	I-MAT
<nUm>	I-MAT
,	I-MAT
<nUm>	I-MAT
,	I-MAT
<nUm>	I-MAT
)	I-MAT
phases	O
has	O
been	O
studied	O
in	O
order	O
to	O
analyze	O
the	O
double	B-PRO
-	I-PRO
exchange	I-PRO
interaction	I-PRO
.	O

its	O
shape	O
depends	O
strongly	O
on	O
the	O
heat	B-SMT
-	I-SMT
treatment	I-SMT
of	O
the	O
ceramic	B-DSC
,	O
and	O
therefore	O
,	O
on	O
its	O
microstructure	B-PRO
.	O

Yttrium	B-MAT
-	O
substituted	B-DSC
bismuth	B-MAT
titanate	I-MAT
(	O
Bi3.2Y0.8Ti3O12	B-MAT
,	O
BYT	B-MAT
)	O
thin	B-DSC
films	I-DSC
were	O
successfully	O
deposited	O
on	O
Pt(111)	B-MAT
/	O
Ti	B-MAT
/	O
SiO2	B-MAT
/	O
Si(100)	B-MAT
substrates	B-DSC
by	O
spin	B-SMT
coating	I-SMT
with	O
a	O
sol	B-SMT
–	I-SMT
gel	I-SMT
technology	O
and	O
rapid	B-SMT
thermal	I-SMT
annealing	I-SMT
.	O

hollow	B-DSC
O2Ti	B-MAT
microspheres	B-DSC
assembled	O
with	O
rutile	B-SPL
mesocrystal	B-DSC
nanorods	I-DSC
were	O
precipitated	O
directly	O
from	O
a	O
mixed	O
aqueous	O
solution	O
of	O
C4K2O9Ti	B-MAT
,	O
HO	B-MAT
and	O
HNO3	B-MAT
at	O
a	O
low	O
temperature	O
of	O
<nUm>	O
°	O
C	O
.	O

Well	B-DSC
-	I-DSC
crystallized	I-DSC
CuInSe2	B-MAT
particles	B-DSC
were	O
formed	O
via	O
the	O
hydrothermal	B-SMT
reaction	I-SMT
at	O
180	O
°	O
C	O
for	O
1h	O
.	O

In	O
addition	O
,	O
inverse	B-CMT
partial	I-CMT
fluorescence	I-CMT
yield	I-CMT
(	O
IPFY	B-CMT
)	O
reveals	O
the	O
surface	B-DSC
vs.	O
bulk	B-PRO
property	I-PRO
of	O
the	O
specimens	O
.	O

with	O
the	O
band	B-PRO
gap	I-PRO
of	O
<nUm>	O
eV	O
for	O
YSZ	B-MAT
and	O
<nUm>	O
eV	O
for	O
InP	B-MAT
,	O
this	O
indicated	O
a	O
conduction	B-PRO
band	I-PRO
offset	I-PRO
of	O
<nUm>	O
eV	O
in	O
the	O
system	O
.	O

TiN	B-MAT
films	B-DSC
were	O
deposited	O
onto	O
the	O
turbine	B-APL
blade	I-APL
materials	O
,	O
AISI	B-MAT
403	I-MAT
martensitic	B-SPL
stainless	B-MAT
steel	I-MAT
and	O
Stellite	B-MAT
6B	I-MAT
,	O
using	O
reactive	B-SMT
magnetron	I-SMT
sputter	I-SMT
ion	I-SMT
plating	I-SMT
.	O

to	O
further	O
elucidate	O
the	O
underlying	O
domain	O
-	O
level	O
mechanisms	O
responsible	O
for	O
controlling	O
the	O
behavior	O
of	O
voltage	B-APL
tunable	I-APL
inductor	I-APL
,	O
phase	B-CMT
field	I-CMT
modeling	I-CMT
is	O
employed	O
to	O
simulate	O
domain	B-PRO
microstructures	I-PRO
and	O
magnetic	B-PRO
permeability	I-PRO
of	O
metglas	B-MAT
/	O
PZT	B-MAT
composites	B-DSC
under	O
varying	O
voltage	O
.	O

Low	O
temperature	O
growth	O
of	O
nanocrystalline	B-DSC
TiO2	B-MAT
films	B-DSC
with	O
Ar	B-SMT
/	I-SMT
O2	I-SMT
low	I-SMT
-	I-SMT
field	I-SMT
helicon	I-SMT
plasma	I-SMT

the	O
behavior	O
of	O
the	O
hyperfine	B-PRO
parameters	I-PRO
as	O
a	O
function	O
of	O
temperature	O
was	O
analyzed	O
in	O
terms	O
of	O
a	O
recent	O
published	O
phase	B-PRO
diagram	I-PRO
and	O
the	O
presence	O
of	O
disorder	O
below	O
and	O
above	O
TC	B-PRO
.	O

the	O
enhancement	O
of	O
O2Ti	B-MAT
sensitivity	B-PRO
to	I-PRO
CO	I-PRO
gas	I-PRO
is	O
believed	O
to	O
originate	O
from	O
well	O
-	O
dispersed	O
metallic	B-PRO
and	O
Cu	B-MAT
oxides	I-MAT
,	O
which	O
are	O
known	O
catalysts	B-APL
for	O
the	O
oxidation	B-APL
of	I-APL
CO	I-APL
gas	I-APL
.	O

Two	B-PRO
-	I-PRO
dimensional	I-PRO
conductivity	I-PRO
in	O
the	O
electron	O
high-T	B-PRO
c	I-PRO
superconductor	I-PRO
Nd2−x	B-MAT
Ce	I-MAT
x	I-MAT
CuO	I-MAT
y	I-MAT
in	O
high	O
magnetic	O
field	O

this	O
is	O
sustained	O
by	O
the	O
data	O
for	O
the	O
electronic	B-PRO
seebeck	I-PRO
coefficient	I-PRO
.	O

The	O
surface	B-PRO
topography	I-PRO
,	O
hardness	B-PRO
and	O
tribological	B-PRO
behavior	I-PRO
of	O
the	O
coatings	B-APL
were	O
investigated	O
.	O

Electrochemical	B-CMT
cycling	I-CMT
shows	O
reversible	O
lithium	B-MAT
de-	O
/	O
intercalation	O
into	O
the	O
layered	B-DSC
NH4V3O7	B-MAT
host	O
structure	B-PRO
with	O
an	O
initial	O
specific	O
discharge	B-PRO
capacity	I-PRO
of	O
310	B-PVL
mAh	B-PUT
/	I-PUT
g	I-PUT
at	O
7	B-PVL
mA	B-PUT
/	I-PUT
g	I-PUT
.	O

tailoring	O
of	O
the	O
Sr	B-MAT
-	O
doping	O
level	O
in	O
Dy	B-MAT
-	O
doped	B-DSC
(Bi,Pb)Ca222	B-MAT
enabled	O
the	O
resistivity	B-PRO
to	O
be	O
reduced	O
without	O
decreasing	O
δχ	B-PRO
.	O

With	O
further	O
UV	B-SMT
irradiation	I-SMT
,	O
the	O
reduction	B-SMT
of	O
GO	B-MAT
to	O
graphene	B-MAT
and	O
the	O
generation	O
of	O
Ag	B-MAT
nanocrystals	B-DSC
on	O
AgX	B-MAT
occur	O
simultaneously	O
.	O

We	O
have	O
embarked	O
on	O
a	O
series	O
of	O
synchrotron	O
-	O
based	O
X-ray	B-CMT
absorption	I-CMT
near	I-CMT
-	I-CMT
edge	I-CMT
structure	I-CMT
(	O
XANES	B-CMT
)	O
spectroscopy	O
studies	O
for	O
the	O
element	O
speciation	O
in	O
various	O
impurity	B-PRO
phase	I-PRO
materials	O
relevant	O
to	O
LiFePO4	B-MAT
for	O
Li	B-APL
ion	I-APL
batteries	I-APL
.	O

It	O
has	O
been	O
found	O
that	O
magnetic	B-PRO
properties	I-PRO
are	O
improved	O
by	O
all	O
the	O
substitutions	O
.	O

In	O
this	O
paper	O
,	O
we	O
report	O
on	O
submillimeter	B-CMT
magneto	I-CMT
-	I-CMT
absorption	I-CMT
studies	I-CMT
of	O
heavily	B-DSC
doped	I-DSC
(	O
100	O
)	O
AlGaAs	B-MAT
/	O
GaAs	B-MAT
heterojunctions	B-DSC
.	O

The	O
homogenous	O
distribution	O
of	O
WC	B-MAT
particles	B-DSC
within	O
the	O
iron	B-MAT
matrix	B-DSC
was	O
obtained	O
with	O
strong	O
bonding	O
to	O
the	O
matrix	B-DSC
.	O

the	O
defect	B-PRO
equilibrium	I-PRO
relationships	I-PRO
of	O
the	O
localized	O
electron	O
well	O
explained	O
the	O
oxygen	O
vacancy	O
formation	O
in	O
b-site	B-PRO
mixed	I-PRO
CrLaO3	B-MAT
-	O
based	O
ceramics	B-DSC
.	O

pure	O
Al2O3	B-MAT
and	O
MgO-Al2O3	B-MAT
crucibles	B-APL
were	O
adopted	O
to	O
simulate	O
the	O
two	O
refractories	B-APL
,	O
respectively	O
,	O
during	O
the	O
experiment	O
.	O

In	O
contrast	O
to	O
pure	B-DSC
bulk	I-DSC
Bi2Te3	B-MAT
,	O
almost	O
all	O
bulk	B-DSC
samples	O
dispersed	O
with	O
AgNWs	B-MAT
exhibit	O
the	O
much	O
lower	O
thermal	B-PRO
conductivity	I-PRO
and	O
higher	O
power	B-PRO
factors	I-PRO
.	O

plasma	B-SMT
nitrided	I-SMT
samples	O
exhibited	O
higher	O
surface	B-PRO
hardness	I-PRO
,	O
higher	O
surface	B-PRO
compressive	I-PRO
residual	I-PRO
stress	I-PRO
,	O
lower	O
surface	B-PRO
roughness	I-PRO
and	O
reduced	O
friction	B-PRO
force	I-PRO
compared	O
with	O
the	O
unnitrided	O
specimens	O
.	O

The	O
ductile	B-PRO
–	I-PRO
brittle	I-PRO
transition	I-PRO
temperature	I-PRO
(	O
DBTT	B-PRO
)	O
of	O
swaged	B-SMT
and	O
annealed	B-SMT
WY10	B-MAT
is	O
about	O
200	B-PVL
°	B-PUT
C	I-PUT
,	O
much	O
lower	O
than	O
that	O
of	O
WY10	B-MAT
prepared	O
by	O
SPS	B-SMT
method	O
(	O
∼	O
500	B-PVL
°	B-PUT
C	I-PUT
)	O
.	O

Size	O
effect	O
may	O
,	O
however	O
,	O
play	O
a	O
role	O
in	O
stabilizing	O
the	O
tetragonal	B-SPL
phase	O
.	O

Ag	B-MAT
-	O
dispersed	O
O3PbTi	B-MAT
films	B-DSC
were	O
prepared	O
on	O
ITO	B-MAT
/	O
glass	B-MAT
substrate	B-DSC
by	O
the	O
sol	B-SMT
–	I-SMT
gel	I-SMT
process	O
.	O

the	O
thermoelectric	B-PRO
properties	I-PRO
of	O
Ag	B-MAT
-	O
doped	B-DSC
SSn	B-MAT
samples	O
synthesized	O
by	O
mechanical	B-SMT
alloying	I-SMT
followed	O
by	O
spark	B-SMT
plasma	I-SMT
sintering	I-SMT
were	O
studied	O
.	O

Characterisation	O
of	O
the	O
films	B-DSC
was	O
carried	O
out	O
using	O
scanning	B-CMT
electron	I-CMT
microscopy	I-CMT
(	O
SEM	B-CMT
)	O
and	O
surface	B-CMT
plasmon	I-CMT
microscopy	I-CMT
(	O
SPM	B-CMT
)	O
.	O

nanocrystalline	B-DSC
thin	I-DSC
films	I-DSC
of	O
a	O
V-VI	O
compound	O
Bi2Te3	B-MAT
are	O
fabricated	O
with	O
uniform	O
thickness	O
by	O
e-beam	B-SMT
evaporation	I-SMT
at	O
room	O
temperature	O
.	O

Microstructure	B-PRO
evolution	O
of	O
cobalt	B-MAT
coating	B-APL
electroless	B-SMT
plated	I-SMT
on	O
SiC	B-MAT
whisker	B-DSC
during	O
electroless	B-SMT
plating	I-SMT
and	O
heat	B-SMT
treatment	I-SMT

both	O
the	O
SAED	B-CMT
pattern	O
and	O
UV	B-CMT
-	I-CMT
vis	I-CMT
spectra	O
show	O
a	O
strong	O
correlation	O
with	O
the	O
standard	O
α-Fe2O3	B-MAT
.	O

zeolites	B-MAT
with	O
high	O
Cr	B-PRO
(III)	I-PRO
exchange	I-PRO
capacity	I-PRO
were	O
synthesized	O
from	O
kaolin	B-MAT
and	O
natural	O
mordenite	B-MAT
.	O

for	O
larger	O
R3+	O
ions	O
the	O
superlattice	B-DSC
lines	O
appeared	O
and	O
the	O
diffraction	B-CMT
peak	O
of	O
the	O
fundamental	O
lines	O
was	O
broadened	O
and	O
/	O
or	O
apparently	O
split	O
,	O
which	O
is	O
of	O
weberite	B-SPL
orthorhombic	I-SPL
type	O
.	O

Both	O
the	O
SAED	B-CMT
pattern	O
and	O
UV	B-CMT
-	I-CMT
vis	I-CMT
spectra	I-CMT
show	O
a	O
strong	O
correlation	O
with	O
the	O
standard	O
α-Fe2O3	B-MAT
.	O

Optimizing	O
electrical	O
poling	O
for	O
tetragonal	B-SPL
,	O
lead	B-PRO
-	I-PRO
free	I-PRO
BZT	B-MAT
–	O
BCT	B-MAT
piezoceramic	B-PRO
alloys	B-DSC

In	O
contrast	O
to	O
obtained	O
results	O
under	O
UV	B-SMT
irradiation	I-SMT
,	O
visible	B-PRO
-	I-PRO
light	I-PRO
absorption	I-PRO
range	I-PRO
and	O
visible	B-PRO
photocatalytic	I-PRO
activity	I-PRO
of	O
Ag	B-MAT
and	O
Au	B-MAT
co-modified	O
O2Ti	B-MAT
NTs	B-DSC
were	O
much	O
higher	O
than	O
O2Ti	B-MAT
NTs	B-DSC
without	O
modification	O
and	O
O2Ti	B-MAT
NTs	B-DSC
modified	O
with	O
monometallic	B-PRO
NPs	B-DSC
.	O

For	O
an	O
ex	O
situ	O
annealing	B-SMT
temperature	O
of	O
750	O
°	O
C	O
,	O
a	O
remanent	B-PRO
polarization	I-PRO
value	O
(	O
Pr	B-PRO
)	O
of	O
23.2	B-PVL
μc	B-PUT
/	I-PUT
cm2	I-PUT
and	O
a	O
coercive	B-PRO
field	I-PRO
(	O
Ec	B-PRO
)	O
of	O
112	B-PRO
kV	B-PUT
/	I-PUT
cm	I-PUT
were	O
measured	O
.	O

the	O
activation	B-PRO
energy	I-PRO
of	O
OZn	B-MAT
nanofibers	B-DSC
for	O
electrical	B-PRO
conduction	I-PRO
was	O
inversely	O
proportional	O
to	O
the	O
annealing	B-SMT
temperature	O
.	O

the	O
temperature	O
dependence	O
of	O
the	O
linewidth	O
(	O
γ	B-PRO
)	O
revealed	O
that	O
the	O
bulk	B-DSC
of	O
the	O
crystallites	B-DSC
contain	O
chemical	B-PRO
inhomogeneities	I-PRO
,	O
while	O
the	O
surface	B-DSC
has	O
a	O
magnetic	B-PRO
spin	I-PRO
glass	I-PRO
character	I-PRO
.	O

The	O
sample	O
has	O
been	O
studied	O
by	O
neutron	B-CMT
powder	I-CMT
diffraction	I-CMT
(	O
NPD	B-CMT
)	O
data	O
and	O
magnetization	B-CMT
measurements	I-CMT
.	O

the	O
modified	O
sample	O
contains	O
olivine	B-SPL
FeLiO4P	B-MAT
and	O
monoclinic	B-SPL
Li3O12P3V2	B-MAT
phases	O
.	O

The	O
resonance	B-PRO
behaviour	I-PRO
of	O
the	O
photoemission	B-CMT
lines	O
in	O
the	O
valence	B-PRO
-	I-PRO
band	I-PRO
region	O
was	O
investigated	O
by	O
constant-initial-state	B-CMT
(	I-CMT
CIS	I-CMT
)	I-CMT
spectroscopy	I-CMT
.	O

measurements	O
of	O
the	O
temperature	O
and	O
pressure	O
dependences	O
of	O
the	O
resistivity	B-PRO
of	O
the	O
pseudo-one	B-DSC
-	I-DSC
dimensional	I-DSC
ternary	O
compound	O
Mo3Se3Tl	B-MAT
are	O
presented	O
.	O

Effects	O
of	O
atomic	B-PRO
ordering	I-PRO
on	O
the	O
elastic	B-PRO
properties	I-PRO
of	O
TiN-	B-MAT
and	O
VN	B-MAT
-	O
based	O
ternary	O
alloys	B-DSC

The	O
resulting	O
CaBi4Ti4O15	B-MAT
phase	O
is	O
composed	O
of	O
fine	O
particles	B-DSC
of	O
about	O
50	O
nm	O
in	O
size	O
.	O

after	O
the	O
irradiation	B-SMT
of	O
UV	O
light	O
,	O
the	O
absorption	B-PRO
band	I-PRO
from	O
the	O
chelate	O
rings	O
almost	O
disappeared	O
,	O
ascribed	O
to	O
structural	O
changes	O
associated	O
with	O
dissociation	O
of	O
the	O
chelate	O
rings	O
.	O

grain	B-PRO
morphology	I-PRO
and	O
crystal	B-PRO
structure	I-PRO
of	O
pre-transition	O
oxides	B-MAT
formed	O
on	O
a	O
zircaloy-4	B-MAT
alloy	B-DSC
were	O
investigated	O
.	O

indium	B-MAT
oxide	I-MAT
[In2O3]	I-MAT
nanocubes	B-DSC
were	O
obtained	O
through	O
thermal	B-SMT
treatment	I-SMT
of	O
the	O
hydrothermally	B-SMT
synthesized	I-SMT
indium	B-MAT
hydroxide	I-MAT
[In(OH)3]	I-MAT
nanocubes	B-DSC
.	O

The	O
value	O
of	O
the	O
perpendicular	O
coercive	B-PRO
force	I-PRO
is	O
1850Oe	B-PVL
as	O
the	O
thickness	O
of	O
the	O
CoFeB	B-MAT
layer	B-DSC
is	O
38	O
nm	O
.	O

The	O
as-spun	B-DSC
and	O
annealed	B-SMT
ZnO	B-MAT
/	O
poly(4	O
-	O
vinyl	O
phenol	O
)	O
composite	B-DSC
fibers	I-DSC
were	O
characterized	O
both	O
structurally	B-PRO
